2019-12-02 02:30	507
2019-12-02 02:31	671
2019-12-02 02:32	566
2019-12-02 02:33	455
2019-12-02 02:34	613
2019-12-02 02:35	647
2019-12-02 02:36	665
2019-12-02 02:37	328
2019-12-02 02:38	535
2019-12-02 02:39	331
2019-12-02 02:40	515
2019-12-02 02:41	771
2019-12-02 02:42	777
2019-12-02 02:43	711
2019-12-02 02:44	329
2019-12-02 02:45	1034
2019-12-02 02:46	832
2019-12-02 02:47	537
2019-12-02 02:48	467
2019-12-02 02:49	596
2019-12-02 02:50	397
2019-12-02 02:51	561
2019-12-02 02:52	331
2019-12-02 02:53	775
2019-12-02 02:54	410
2019-12-02 02:55	359
2019-12-02 02:56	668
2019-12-02 02:57	343
2019-12-02 02:58	196
2019-12-02 02:59	407
2019-12-02 03:00	282
2019-12-02 03:01	204
2019-12-02 03:02	653
2019-12-02 03:03	293
2019-12-02 03:04	459
2019-12-02 03:05	295
2019-12-02 03:06	536
2019-12-02 03:07	421
2019-12-02 03:08	340
2019-12-02 03:09	393
2019-12-02 03:10	575
2019-12-02 03:11	457
2019-12-02 03:12	249
2019-12-02 03:13	656
2019-12-02 03:14	284
2019-12-02 03:15	170
2019-12-02 03:16	300
2019-12-02 03:17	365
2019-12-02 03:18	667
2019-12-02 03:19	464
2019-12-02 03:20	424
2019-12-02 03:21	459
2019-12-02 03:22	583
2019-12-02 03:23	378
2019-12-02 03:24	511
2019-12-02 03:25	511
2019-12-02 03:26	750
2019-12-02 03:27	580
2019-12-02 03:28	237
2019-12-02 03:29	670
2019-12-02 03:30	479
2019-12-02 03:31	442
2019-12-02 03:32	492
2019-12-02 03:33	437
2019-12-02 03:34	594
2019-12-02 03:35	539
2019-12-02 03:36	648
2019-12-02 03:37	334
2019-12-02 03:38	371
2019-12-02 03:39	445
2019-12-02 03:40	735
2019-12-02 03:41	258
2019-12-02 03:42	582
2019-12-02 03:43	547
2019-12-02 03:44	496
2019-12-02 03:45	175
2019-12-02 03:46	308
2019-12-02 03:47	416
2019-12-02 03:48	435
2019-12-02 03:49	394
2019-12-02 03:50	702
2019-12-02 03:51	564
2019-12-02 03:52	673
2019-12-02 03:53	510
2019-12-02 03:54	476
2019-12-02 03:55	858
2019-12-02 03:56	566
2019-12-02 03:57	557
2019-12-02 03:58	364
2019-12-02 03:59	464
2019-12-02 04:00	565
2019-12-02 04:01	406
2019-12-02 04:02	297
2019-12-02 04:03	542
2019-12-02 04:04	474
2019-12-02 04:05	533
2019-12-02 04:06	555
2019-12-02 04:07	568
2019-12-02 04:08	408
2019-12-02 04:09	475
2019-12-02 04:10	789
2019-12-02 04:11	641
2019-12-02 04:12	569
2019-12-02 04:13	365
2019-12-02 04:14	931
2019-12-02 04:15	528
2019-12-02 04:16	625
2019-12-02 04:17	555
2019-12-02 04:18	579
2019-12-02 04:19	768
2019-12-02 04:20	538
2019-12-02 04:21	589
2019-12-02 04:22	496
2019-12-02 04:23	722
2019-12-02 04:24	384
2019-12-02 04:25	258
2019-12-02 04:26	166
2019-12-02 04:27	531
2019-12-02 04:28	573
2019-12-02 04:29	413
2019-12-02 04:30	669
2019-12-02 04:31	700
2019-12-02 04:32	634
2019-12-02 04:33	742
2019-12-02 04:34	595
2019-12-02 04:35	284
2019-12-02 04:36	459
2019-12-02 04:37	585
2019-12-02 04:38	398
2019-12-02 04:39	463
2019-12-02 04:40	485
2019-12-02 04:41	699
2019-12-02 04:42	332
2019-12-02 04:43	1045
2019-12-02 04:44	570
2019-12-02 04:45	735
2019-12-02 04:46	599
2019-12-02 04:47	359
2019-12-02 04:48	316
2019-12-02 04:49	239
2019-12-02 04:50	318
2019-12-02 04:51	419
2019-12-02 04:52	269
2019-12-02 04:53	380
2019-12-02 04:54	423
2019-12-02 04:55	446
2019-12-02 04:56	222
2019-12-02 04:57	267
2019-12-02 04:58	330
2019-12-02 04:59	256
2019-12-02 05:00	161
2019-12-02 05:01	68
2019-12-02 05:02	599
2019-12-02 05:03	570
2019-12-02 05:04	361
2019-12-02 05:05	326
2019-12-02 05:06	262
2019-12-02 05:07	331
2019-12-02 05:08	703
2019-12-02 05:09	521
2019-12-02 05:10	467
2019-12-02 05:11	528
2019-12-02 05:12	229
2019-12-02 05:13	305
2019-12-02 05:14	176
2019-12-02 05:15	460
2019-12-02 05:16	309
2019-12-02 05:17	291
2019-12-02 05:18	239
2019-12-02 05:19	317
2019-12-02 05:20	290
2019-12-02 05:21	234
2019-12-02 05:22	350
2019-12-02 05:23	244
2019-12-02 05:24	426
2019-12-02 05:25	469
2019-12-02 05:26	669
2019-12-02 05:27	318
2019-12-02 05:28	232
2019-12-02 05:29	338
2019-12-02 05:30	309
2019-12-02 05:31	207
2019-12-02 05:32	509
2019-12-02 05:33	377
2019-12-02 05:34	404
2019-12-02 05:35	507
2019-12-02 05:36	490
2019-12-02 05:37	327
2019-12-02 05:38	294
2019-12-02 05:39	343
2019-12-02 05:40	453
2019-12-02 05:41	498
2019-12-02 05:42	570
2019-12-02 05:43	451
2019-12-02 05:44	457
2019-12-02 05:45	276
2019-12-02 05:46	457
2019-12-02 05:47	498
2019-12-02 05:48	333
2019-12-02 05:49	241
2019-12-02 05:50	448
2019-12-02 05:51	655
2019-12-02 05:52	528
2019-12-02 05:53	142
2019-12-02 05:54	476
2019-12-02 05:55	265
2019-12-02 05:56	352
2019-12-02 05:57	161
2019-12-02 05:58	248
2019-12-02 05:59	187
2019-12-02 06:00	129
2019-12-02 06:01	236
2019-12-02 06:02	328
2019-12-02 06:03	271
2019-12-02 06:04	480
2019-12-02 06:05	372
2019-12-02 06:06	329
2019-12-02 06:07	328
2019-12-02 06:08	248
2019-12-02 06:09	305
2019-12-02 06:10	245
2019-12-02 06:11	262
2019-12-02 06:12	337
2019-12-02 06:13	406
2019-12-02 06:14	243
2019-12-02 06:15	265
2019-12-02 06:16	452
2019-12-02 06:17	214
2019-12-02 06:18	157
2019-12-02 06:19	179
2019-12-02 06:20	176
2019-12-02 06:21	39
2019-12-02 06:22	389
2019-12-02 06:23	479
2019-12-02 06:24	449
2019-12-02 06:25	187
2019-12-02 06:26	153
2019-12-02 06:27	279
2019-12-02 06:28	361
2019-12-02 06:29	313
2019-12-02 06:30	355
2019-12-02 06:31	110
2019-12-02 06:32	283
2019-12-02 06:33	257
2019-12-02 06:34	415
2019-12-02 06:35	148
2019-12-02 06:36	223
2019-12-02 06:37	245
2019-12-02 06:38	505
2019-12-02 06:39	385
2019-12-02 06:40	119
2019-12-02 06:41	176
2019-12-02 06:42	117
2019-12-02 06:43	303
2019-12-02 06:44	207
2019-12-02 06:45	287
2019-12-02 06:46	266
2019-12-02 06:47	421
2019-12-02 06:48	437
2019-12-02 06:49	205
2019-12-02 06:50	242
2019-12-02 06:51	416
2019-12-02 06:52	218
2019-12-02 06:53	316
2019-12-02 06:54	237
2019-12-02 06:55	269
2019-12-02 06:56	342
2019-12-02 06:57	263
2019-12-02 06:58	277
2019-12-02 06:59	265
2019-12-02 07:00	180
2019-12-02 07:01	418
2019-12-02 07:02	291
2019-12-02 07:03	417
2019-12-02 07:04	366
2019-12-02 07:05	127
2019-12-02 07:06	57
2019-12-02 07:07	122
2019-12-02 07:08	93
2019-12-02 07:09	168
2019-12-02 07:10	183
2019-12-02 07:11	189
2019-12-02 07:12	83
2019-12-02 07:13	135
2019-12-02 07:14	261
2019-12-02 07:15	142
2019-12-02 07:16	637
2019-12-02 07:17	284
2019-12-02 07:18	289
2019-12-02 07:19	403
2019-12-02 07:20	250
2019-12-02 07:21	282
2019-12-02 07:22	159
2019-12-02 07:23	156
2019-12-02 07:24	187
2019-12-02 07:25	201
2019-12-02 07:26	501
2019-12-02 07:27	415
2019-12-02 07:28	243
2019-12-02 07:29	265
2019-12-02 07:30	279
2019-12-02 07:31	186
2019-12-02 07:32	163
2019-12-02 07:33	315
2019-12-02 07:34	148
2019-12-02 07:35	138
2019-12-02 07:36	139
2019-12-02 07:37	287
2019-12-02 07:38	71
2019-12-02 07:39	159
2019-12-02 07:40	194
2019-12-02 07:41	229
2019-12-02 07:42	391
2019-12-02 07:43	282
2019-12-02 07:44	130
2019-12-02 07:45	167
2019-12-02 07:46	201
2019-12-02 07:47	227
2019-12-02 07:48	86
2019-12-02 07:49	324
2019-12-02 07:50	158
2019-12-02 07:51	239
2019-12-02 07:52	202
2019-12-02 07:53	413
2019-12-02 07:54	178
2019-12-02 07:55	76
2019-12-02 07:56	175
2019-12-02 07:57	217
2019-12-02 07:58	72
2019-12-02 07:59	94
2019-12-02 08:00	124
2019-12-02 08:01	218
2019-12-02 08:02	275
2019-12-02 08:03	292
2019-12-02 08:04	98
2019-12-02 08:05	87
2019-12-02 08:06	242
2019-12-02 08:07	493
2019-12-02 08:08	74
2019-12-02 08:09	236
2019-12-02 08:10	459
2019-12-02 08:11	309
2019-12-02 08:12	429
2019-12-02 08:13	78
2019-12-02 08:14	184
2019-12-02 08:15	152
2019-12-02 08:16	214
2019-12-02 08:17	216
2019-12-02 08:18	359
2019-12-02 08:19	393
2019-12-02 08:20	227
2019-12-02 08:21	297
2019-12-02 08:22	540
2019-12-02 08:23	176
2019-12-02 08:24	199
2019-12-02 08:25	328
2019-12-02 08:26	248
2019-12-02 08:27	247
2019-12-02 08:28	91
2019-12-02 08:29	68
2019-12-02 08:30	94
2019-12-02 08:31	111
2019-12-02 08:32	63
2019-12-02 08:33	80
2019-12-02 08:34	52
2019-12-02 08:35	47
2019-12-02 08:36	113
2019-12-02 08:37	229
2019-12-02 08:38	43
2019-12-02 08:39	23
2019-12-02 08:40	48
2019-12-02 08:41	22
2019-12-02 08:42	69
2019-12-02 08:43	110
2019-12-02 08:44	152
2019-12-02 08:45	98
2019-12-02 08:46	240
2019-12-02 08:47	59
2019-12-02 08:48	111
2019-12-02 08:49	171
2019-12-02 08:50	171
2019-12-02 08:51	99
2019-12-02 08:52	52
2019-12-02 08:53	116
2019-12-02 08:54	117
2019-12-02 08:55	84
2019-12-02 08:56	127
2019-12-02 08:57	190
2019-12-02 08:58	169
2019-12-02 08:59	76
2019-12-02 09:00	175
2019-12-02 09:01	41
2019-12-02 09:02	134
2019-12-02 09:03	292
2019-12-02 09:04	86
2019-12-02 09:05	224
2019-12-02 09:06	37
2019-12-02 09:07	30
2019-12-02 09:08	93
2019-12-02 09:09	34
2019-12-02 09:10	108
2019-12-02 09:11	105
2019-12-02 09:12	163
2019-12-02 09:13	51
2019-12-02 09:14	87
2019-12-02 09:15	24
2019-12-02 09:16	82
2019-12-02 09:17	67
2019-12-02 09:18	25
2019-12-02 09:19	17
2019-12-02 09:20	81
2019-12-02 09:21	65
2019-12-02 09:22	79
2019-12-02 09:23	75
2019-12-02 09:24	23
2019-12-02 09:25	109
2019-12-02 09:26	102
2019-12-02 09:27	45
2019-12-02 09:28	22
2019-12-02 09:29	20
2019-12-02 09:30	21
2019-12-02 09:31	14
2019-12-02 09:32	64
2019-12-02 09:33	121
2019-12-02 09:34	93
2019-12-02 09:35	53
2019-12-02 09:36	31
2019-12-02 09:37	165
2019-12-02 09:38	96
2019-12-02 09:39	123
2019-12-02 09:40	35
2019-12-02 09:41	17
2019-12-02 09:42	106
2019-12-02 09:43	64
2019-12-02 09:44	33
2019-12-02 09:45	20
2019-12-02 09:46	25
2019-12-02 09:47	25
2019-12-02 09:48	17
2019-12-02 09:49	29
2019-12-02 09:50	19
2019-12-02 09:51	17
2019-12-02 09:52	18
2019-12-02 09:53	18
2019-12-02 09:54	22
2019-12-02 09:55	23
2019-12-02 09:56	31
2019-12-02 09:57	21
2019-12-02 09:58	25
2019-12-02 09:59	36
2019-12-02 10:00	45
2019-12-02 10:01	37
2019-12-02 10:02	22
2019-12-02 10:03	32
2019-12-02 10:04	28
2019-12-02 10:05	20
2019-12-02 10:06	22
2019-12-02 10:07	28
2019-12-02 10:08	92
2019-12-02 10:09	88
2019-12-02 10:10	86
2019-12-02 10:11	19
2019-12-02 10:12	23
2019-12-02 10:13	48
2019-12-02 10:14	19
2019-12-02 10:15	21
2019-12-02 10:16	17
2019-12-02 10:17	21
2019-12-02 10:18	19
2019-12-02 10:19	26
2019-12-02 10:20	28
2019-12-02 10:21	24
2019-12-02 10:22	18
2019-12-02 10:23	16
2019-12-02 10:24	20
2019-12-02 10:25	24
2019-12-02 10:26	88
2019-12-02 10:27	25
2019-12-02 10:28	23
2019-12-02 10:29	20
2019-12-02 10:30	24
2019-12-02 10:31	23
2019-12-02 10:32	23
2019-12-02 10:33	30
2019-12-02 10:34	23
2019-12-02 10:35	23
2019-12-02 10:36	93
2019-12-02 10:37	24
2019-12-02 10:38	24
2019-12-02 10:39	20
2019-12-02 10:40	34
2019-12-02 10:41	20
2019-12-02 10:42	22
2019-12-02 10:43	25
2019-12-02 10:44	38
2019-12-02 10:45	35
2019-12-02 10:46	35
2019-12-02 10:47	27
2019-12-02 10:48	41
2019-12-02 10:49	42
2019-12-02 10:50	35
2019-12-02 10:51	38
2019-12-02 10:52	33
2019-12-02 10:53	33
2019-12-02 10:54	93
2019-12-02 10:55	31
2019-12-02 10:56	37
2019-12-02 10:57	40
2019-12-02 10:58	44
2019-12-02 10:59	30
2019-12-02 11:00	33
2019-12-02 11:01	29
2019-12-02 11:02	29
2019-12-02 11:03	32
2019-12-02 11:04	25
2019-12-02 11:05	33
2019-12-02 11:06	30
2019-12-02 11:07	34
2019-12-02 11:08	39
2019-12-02 11:09	32
2019-12-02 11:10	38
2019-12-02 11:11	38
2019-12-02 11:12	37
2019-12-02 11:13	34
2019-12-02 11:14	31
2019-12-02 11:15	98
2019-12-02 11:16	29
2019-12-02 11:17	32
2019-12-02 11:18	27
2019-12-02 11:19	42
2019-12-02 11:20	32
2019-12-02 11:21	30
2019-12-02 11:22	28
2019-12-02 11:23	35
2019-12-02 11:24	34
2019-12-02 11:25	34
2019-12-02 11:26	62
2019-12-02 11:27	42
2019-12-02 11:28	45
2019-12-02 11:29	32
2019-12-02 11:30	35
2019-12-02 11:31	33
2019-12-02 11:32	38
2019-12-02 11:33	42
2019-12-02 11:34	26
2019-12-02 11:35	26
2019-12-02 11:36	39
2019-12-02 11:37	30
2019-12-02 11:38	39
2019-12-02 11:39	32
2019-12-02 11:40	31
2019-12-02 11:41	17
2019-12-02 11:42	23
2019-12-02 11:43	11
2019-12-02 11:44	71
2019-12-02 11:45	72
2019-12-02 11:46	27
2019-12-02 11:47	17
2019-12-02 11:48	19
2019-12-02 11:49	18
2019-12-02 11:50	16
2019-12-02 11:51	24
2019-12-02 11:52	79
2019-12-02 11:53	17
2019-12-02 11:54	20
2019-12-02 11:55	20
2019-12-02 11:56	19
2019-12-02 11:57	21
2019-12-02 11:58	19
2019-12-02 11:59	25
2019-12-02 12:00	19
2019-12-02 12:01	25
2019-12-02 12:02	18
2019-12-02 12:03	21
2019-12-02 12:04	33
2019-12-02 12:05	25
2019-12-02 12:06	16
2019-12-02 12:07	19
2019-12-02 12:08	25
2019-12-02 12:09	17
2019-12-02 12:10	25
2019-12-02 12:11	24
2019-12-02 12:12	24
2019-12-02 12:13	16
2019-12-02 12:14	27
2019-12-02 12:15	17
2019-12-02 12:16	19
2019-12-02 12:17	29
2019-12-02 12:18	16
2019-12-02 12:19	19
2019-12-02 12:20	38
2019-12-02 12:21	25
2019-12-02 12:22	23
2019-12-02 12:23	22
2019-12-02 12:24	17
2019-12-02 12:25	47
2019-12-02 12:26	25
2019-12-02 12:27	25
2019-12-02 12:28	45
2019-12-02 12:29	43
2019-12-02 12:30	29
2019-12-02 12:31	23
2019-12-02 12:32	26
2019-12-02 12:33	24
2019-12-02 12:34	27
2019-12-02 12:35	38
2019-12-02 12:36	42
2019-12-02 12:37	31
2019-12-02 12:38	25
2019-12-02 12:39	11
2019-12-02 12:40	28
2019-12-02 12:41	16
2019-12-02 12:42	15
2019-12-02 12:43	26
2019-12-02 12:44	36
2019-12-02 12:45	25
2019-12-02 12:46	16
2019-12-02 12:47	17
2019-12-02 12:48	25
2019-12-02 12:49	31
2019-12-02 12:50	18
2019-12-02 12:51	20
2019-12-02 12:52	19
2019-12-02 12:53	17
2019-12-02 12:54	26
2019-12-02 12:55	89
2019-12-02 12:56	31
2019-12-02 12:57	20
2019-12-02 12:58	22
2019-12-02 12:59	11
2019-12-02 13:00	323
2019-12-02 13:01	72
2019-12-02 13:02	11
2019-12-02 13:03	15
2019-12-02 13:04	18
2019-12-02 13:05	12
2019-12-02 13:06	13
2019-12-02 13:07	25
2019-12-02 13:08	20
2019-12-02 13:09	24
2019-12-02 13:10	92
2019-12-02 13:11	26
2019-12-02 13:12	17
2019-12-02 13:13	25
2019-12-02 13:14	17
2019-12-02 13:15	20
2019-12-02 13:16	21
2019-12-02 13:17	19
2019-12-02 13:18	21
2019-12-02 13:19	18
2019-12-02 13:20	23
2019-12-02 13:21	15
2019-12-02 13:22	20
2019-12-02 13:23	15
2019-12-02 13:24	17
2019-12-02 13:25	30
2019-12-02 13:26	24
2019-12-02 13:27	25
2019-12-02 13:28	22
2019-12-02 13:29	16
2019-12-02 13:30	27
2019-12-02 13:31	27
2019-12-02 13:32	20
2019-12-02 13:33	50
2019-12-02 13:34	18
2019-12-02 13:35	34
2019-12-02 13:36	17
2019-12-02 13:37	28
2019-12-02 13:38	21
2019-12-02 13:39	20
2019-12-02 13:40	18
2019-12-02 13:41	33
2019-12-02 13:42	24
2019-12-02 13:43	167
2019-12-02 13:44	36
2019-12-02 13:45	26
2019-12-02 13:46	24
2019-12-02 13:47	92
2019-12-02 13:48	33
2019-12-02 13:49	29
2019-12-02 13:50	35
2019-12-02 13:51	28
2019-12-02 13:52	29
2019-12-02 13:53	80
2019-12-02 13:54	34
2019-12-02 13:55	42
2019-12-02 13:56	22
2019-12-02 13:57	95
2019-12-02 13:58	26
2019-12-02 13:59	33
2019-12-02 14:00	24
2019-12-02 14:01	2
2019-12-02 14:25	120
2019-12-02 14:26	49
2019-12-02 14:27	107
2019-12-02 14:28	50
2019-12-02 14:29	149
2019-12-02 14:30	76
2019-12-02 14:31	28
2019-12-02 14:32	19
2019-12-02 14:33	30
2019-12-02 14:34	104
2019-12-02 14:35	170
2019-12-02 14:36	48
2019-12-02 14:37	45
2019-12-02 14:38	16
2019-12-02 14:39	200
2019-12-02 14:40	27
2019-12-02 14:41	29
2019-12-02 14:42	32
2019-12-02 14:43	90
2019-12-02 14:44	69
2019-12-02 14:45	13
2019-12-02 14:46	25
2019-12-02 14:47	29
2019-12-02 14:48	16
2019-12-02 14:49	96
2019-12-02 14:50	202
2019-12-02 14:51	109
2019-12-02 14:52	38
2019-12-02 14:53	26
2019-12-02 14:54	91
2019-12-02 14:55	102
2019-12-02 14:56	17
2019-12-02 14:57	23
2019-12-02 14:58	25
2019-12-02 14:59	87
2019-12-02 15:00	37
2019-12-02 15:01	156
2019-12-02 15:02	86
2019-12-02 15:03	17
2019-12-02 15:04	133
2019-12-02 15:05	120
2019-12-02 15:06	52
2019-12-02 15:07	83
2019-12-02 15:08	20
2019-12-02 15:09	13
2019-12-02 15:10	91
2019-12-02 15:11	47
2019-12-02 15:12	28
2019-12-02 15:13	251
2019-12-02 15:14	177
2019-12-02 15:15	154
2019-12-02 15:16	94
2019-12-02 15:17	26
2019-12-02 15:18	155
2019-12-02 15:19	41
2019-12-02 15:20	73
2019-12-02 15:21	163
2019-12-02 15:22	207
2019-12-02 15:23	153
2019-12-02 15:24	191
2019-12-02 15:25	109
2019-12-02 15:26	210
2019-12-02 15:27	22
2019-12-02 15:28	25
2019-12-02 15:29	77
2019-12-02 15:30	29
2019-12-02 15:31	261
2019-12-02 15:32	70
2019-12-02 15:33	79
2019-12-02 15:34	79
2019-12-02 15:35	48
2019-12-02 15:36	90
2019-12-02 15:37	143
2019-12-02 15:38	37
2019-12-02 15:39	28
2019-12-02 15:40	39
2019-12-02 15:41	25
2019-12-02 15:42	246
2019-12-02 15:43	126
2019-12-02 15:44	71
2019-12-02 15:45	30
2019-12-02 15:46	117
2019-12-02 15:47	122
2019-12-02 15:48	95
2019-12-02 15:49	97
2019-12-02 15:50	37
2019-12-02 15:51	111
2019-12-02 15:52	27
2019-12-02 15:53	155
2019-12-02 15:54	140
2019-12-02 15:55	248
2019-12-02 15:56	114
2019-12-02 15:57	153
2019-12-02 15:58	167
2019-12-02 15:59	88
2019-12-02 16:00	220
2019-12-02 16:01	60
2019-12-02 16:02	139
2019-12-02 16:03	208
2019-12-02 16:04	74
2019-12-02 16:05	253
2019-12-02 16:06	127
2019-12-02 16:07	388
2019-12-02 16:08	333
2019-12-02 16:09	106
2019-12-02 16:10	283
2019-12-02 16:11	324
2019-12-02 16:12	250
2019-12-02 16:13	253
2019-12-02 16:14	173
2019-12-02 16:15	135
2019-12-02 16:16	386
2019-12-02 16:17	172
2019-12-02 16:18	129
2019-12-02 16:19	244
2019-12-02 16:20	183
2019-12-02 16:21	136
2019-12-02 16:22	74
2019-12-02 16:23	215
2019-12-02 16:24	471
2019-12-02 16:25	157
2019-12-02 16:26	270
2019-12-02 16:27	191
2019-12-02 16:28	130
2019-12-02 16:29	98
2019-12-02 16:30	155
2019-12-02 16:31	248
2019-12-02 16:32	175
2019-12-02 16:33	214
2019-12-02 16:34	259
2019-12-02 16:35	143
2019-12-02 16:36	208
2019-12-02 16:37	176
2019-12-02 16:38	134
2019-12-02 16:39	152
2019-12-02 16:40	163
2019-12-02 16:41	126
2019-12-02 16:42	115
2019-12-02 16:43	247
2019-12-02 16:44	372
2019-12-02 16:45	628
2019-12-02 16:46	521
2019-12-02 16:47	270
2019-12-02 16:48	201
2019-12-02 16:49	166
2019-12-02 16:50	363
2019-12-02 16:51	86
2019-12-02 16:52	140
2019-12-02 16:53	488
2019-12-02 16:54	263
2019-12-02 16:55	251
2019-12-02 16:56	304
2019-12-02 16:57	376
2019-12-02 16:58	236
2019-12-02 16:59	377
2019-12-02 17:00	263
2019-12-02 17:01	188
2019-12-02 17:02	148
2019-12-02 17:03	274
2019-12-02 17:04	413
2019-12-02 17:05	468
2019-12-02 17:06	445
2019-12-02 17:07	463
2019-12-02 17:08	511
2019-12-02 17:09	218
2019-12-02 17:10	282
2019-12-02 17:11	438
2019-12-02 17:12	278
2019-12-02 17:13	170
2019-12-02 17:14	130
2019-12-02 17:15	314
2019-12-02 17:16	503
2019-12-02 17:17	345
2019-12-02 17:18	466
2019-12-02 17:19	261
2019-12-02 17:20	138
2019-12-02 17:21	109
2019-12-02 17:22	412
2019-12-02 17:23	347
2019-12-02 17:24	432
2019-12-02 17:25	573
2019-12-02 17:26	169
2019-12-02 17:27	529
2019-12-02 17:28	186
2019-12-02 17:29	195
2019-12-02 17:30	350
2019-12-02 17:31	173
2019-12-02 17:32	238
2019-12-02 17:33	424
2019-12-02 17:34	224
2019-12-02 17:35	167
2019-12-02 17:36	263
2019-12-02 17:37	332
2019-12-02 17:38	314
2019-12-02 17:39	295
2019-12-02 17:40	319
2019-12-02 17:41	277
2019-12-02 17:42	162
2019-12-02 17:43	327
2019-12-02 17:44	331
2019-12-02 17:45	333
2019-12-02 17:46	238
2019-12-02 17:47	204
2019-12-02 17:48	187
2019-12-02 17:49	205
2019-12-02 17:50	306
2019-12-02 17:51	482
2019-12-02 17:52	363
2019-12-02 17:53	281
2019-12-02 17:54	338
2019-12-02 17:55	479
2019-12-02 17:56	260
2019-12-02 17:57	355
2019-12-02 17:58	280
2019-12-02 17:59	292
2019-12-02 18:00	213
2019-12-02 18:01	364
2019-12-02 18:02	335
2019-12-02 18:03	545
2019-12-02 18:04	410
2019-12-02 18:05	328
2019-12-02 18:06	250
2019-12-02 18:07	244
2019-12-02 18:08	329
2019-12-02 18:09	337
2019-12-02 18:10	628
2019-12-02 18:11	415
2019-12-02 18:12	466
2019-12-02 18:13	576
2019-12-02 18:14	618
2019-12-02 18:15	473
2019-12-02 18:16	338
2019-12-02 18:17	265
2019-12-02 18:18	320
